property_id,latitude,longitude,park,gym,shop
65113d1c7b637bf9ecdb932615affd0d,51.51535130000001,-0.072451,Sky Garden,Third Space City,Tesco Express
2676c72b251ccbe62af86a23f93ba1bf,51.3766275,-0.22766,Dorchester Road Recreation Ground,Cheam Leisure Centre,Sainsbury's
fc2b85bfbe57cd11dc1c64657b72ca64,51.5120022,0.0055131,Keir Hardie Recreation Ground,PureGym London East India Dock,Morrisons
d4c119c3bd4027c712fb09d78191576a,51.442799,-0.1888084,Garratt Park,The Font Climbing - Wandsworth,M&S Earlsfield
f769418a1d9a1ab70145a611a9264452,51.6203334,-0.1854557,Swan Lane Open Space,MoreYoga,Sainsbury's
26a8138aca887a77ff74552337736cd6,51.5204606,-0.120903,Russell Square,Oasis Sports Centre,Waitrose & Partners
056e58fa9e6d650c9641a5a9e21effeb,51.4945444,-0.1732666,No park,David Lloyd Kensington,Marks and Spencer
114f5d0a974cabdc5df535165cd8104a,51.4664105,-0.1557138,Clapham Common,Latchmere Leisure Centre,Asda Clapham Junction Superstore
25cce85e5370268cfa4d9cb9976f1f0d,51.5128916,-0.296312,Ealing Common,Gymbox Ealing,Morrisons
6307ca3c304cd983ae8b285e0967dab9,51.587903,-0.1168887,Priory Park,Virgin Active,Morrisons
b049ca4221d8c0bec13edbd0b7d00bc9,51.4718536,-0.0987742,Ruskin Park,Camberwell Leisure Centre,Lidl
46271dd962515e52fc7a99e32ce8a81a,51.5008675,-0.027008,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
1778070214313c6c754730b5be4f9c32,51.4888148,-0.1956132,No park,David Lloyd Kensington,Tesco Superstore
9f897b61701c39da5d829e72bd2753a7,51.4888148,-0.1956132,No park,David Lloyd Kensington,Tesco Superstore
135c1cd0eb0433e60fb3fbe9f0f110e6,51.4877986,-0.1884346,No park,David Lloyd Kensington,Sainsbury's
8332d949c3cab55f76b3df319ec671da,51.4877986,-0.1884346,No park,David Lloyd Kensington,Sainsbury's
4fcd720043dd0383fa084a10c91044ac,51.4919896,0.0769766,No park,Waterfront Leisure Centre,Tesco Extra
32fb594854a520ed1e08f4e498bf9b71,51.4874498,-0.0180585,Old Royal Naval College,The Gym Group London Greenwich,Asda Isle of Dogs Superstore
9147c0b275dd05edd989562b632de666,51.5729149,-0.0858179,"Woodberry Wetlands, London Wildlife Trust",West Reservoir Centre,Sainsbury's
62ed2e615b8e15221c978f29a7336b02,51.530265,-0.0274482,Tower Hamlets Cemetery Park,Anytime Fitness Bow,Tesco Express
611c45dc3df2492abb227ea8c211ef9f,51.5034706,-0.1045216,Jubilee Gardens,Park Plaza London Westminster Bridge,Waitrose & Partners
4d95a482b3751b2ab3a939c3fbf49614,51.5262387,-0.0961897,Barbican Conservatory,Finsbury Leisure Centre,ALDI
0e0174569e3bd469364ee7fd4163c8af,51.4811548,-0.2226815,WWT London Wetland Centre,Nuffield Health Fulham Fitness and Wellbeing Centre,Little Waitrose & Partners
7ed3473dc755ccdfc4172afdae9448b5,51.4824603,-0.0164608,Old Royal Naval College,Wavelengths Leisure Centre,Waitrose & Partners
442fa805e64576f412faae82ad4e51a4,51.5160018,-0.1509824,Grosvenor Square,The Marylebone Hotel,Marks and Spencer
07a1d1d7c5d31f8af8951eff3f113663,51.5114708,0.0129815,Keir Hardie Recreation Ground,The Gym Group London Canning Town,Morrisons
2677a9e217e5f9670954e9a4f425be0f,51.5358605,-0.2054298,Queen's Park,Moberly Sports Centre,ALDI
5297a269fbd137237b543de9042219f2,51.4460387,-0.0530588,Horniman Museum and Gardens,Energie Fitness Gym Forest Hill,Sainsbury's
c997a8455cc0824e928417be8614c50c,51.5088497,0.0212203,Keir Hardie Recreation Ground,Peacock Gymnasium,Tesco Express
c975b862804688e18b3f6fdffc3a7201,51.5313109,-0.0219659,Tower Hamlets Cemetery Park,Anytime Fitness Bow,Tesco Superstore
445bfef851e773cac5537f9353729c62,51.5138492,-0.128363,Russell Square,SweatBox Soho,Marks and Spencer
d2323b97d31abdc98f6cbabc880e4a8d,51.5124065,-0.1198752,Victoria Embankment Gardens,Oasis Sports Centre,Tesco Express
bee16c9cbffb444dc87b0c020780ebdb,51.5107383,-0.1269584,St James's Park,SweatBox Soho,Marks and Spencer
d66af66387b010e469967577b93d8347,51.4919035,-0.1333435,Garden Museum,Park Plaza London Riverbank,Sainsbury's
581b74c1ba03cac97c9ff508e941f019,51.4710351,-0.0407114,Telegraph Hill Upper Park,Double Jab ABC Within the Moonshot Centre,Sainsbury's
4dd4cda2c14bb6ed4a673aa4a8ff5ae1,51.4460387,-0.0530588,Horniman Museum and Gardens,Energie Fitness Gym Forest Hill,Sainsbury's
e604f96afb1b22890255e6cea3e63b17,51.5249716,-0.2069452,Ladbroke Hall,Moberly Sports Centre,Sainsbury's
7f943e23df3b50c623e8405de0420501,51.5247205,-0.2116011,Kensington Memorial Park,Moberly Sports Centre,Sainsbury's
2d72cc72543a5419cd72607f7278e11d,51.5225633,-0.2074569,Kensington Memorial Park,Virgin Active,Sainsbury's
4b05659cbe8e79242957ab816e23a0fa,51.5253629,-0.1881437,Paddington Recreation Ground,Paddington Recreation Ground,Waitrose & Partners
562aa5e6a761e9a46d5fe35b6420bee7,51.5372347,-0.2082417,Queen's Park,Moberly Sports Centre,ALDI
f1b378f8395dae22ffc41f957d78b07a,51.508745,-0.2022188,Holland Park,Kensington Leisure Centre,Poundland
c982bc34501c2e30d058345de38c5258,51.48032389999999,-0.1901384,Eel Brook Common,David Lloyd Fulham,Waitrose & Partners
c76e3d7cccfebb72f9595b34b9800f8c,51.6069871,-0.1855007,Victoria Park,David Lloyd Finchley,Tesco Superstore
86f0c8159e4c026ed89e19720aee46bc,51.4991195,-0.1644394,Hyde Park,The Lanesborough,Waitrose & Partners
15fb2b18dcea73a2c23a2a4d6cb4c9a1,51.4254121,-0.1307481,Streatham Common,Streatham Ice and Leisure Centre - Active Lambeth,Tesco Extra
4e85d09779c4d6c9c6cebe5e50acfc17,51.5142511,-0.1824953,Kensington Gardens,Royal Lancaster London,Waitrose & Partners
66c0b1651c705edd2d1b6cd9ab2f888d,51.5247643,-0.168319,Rembrandt Gardens,Holmes Hotel London,ALDI
8752a8d2bc5334fec716dbf96a334576,51.4999425,-0.0476262,Southwark Park,Seven Islands Leisure Centre,Tesco Extra
0cf1c879287423f5917a420f9762d841,51.4272592,-0.2314868,Cannizaro Park,The King’s Club,No shop
8ed8fd40898a80302cf253dd424fbc64,51.474613,-0.1322212,Larkhall Park,PureGym London Lambeth,Sainsbury's
65541796b25861d9ef7b1f673011a28e,51.4394784,-0.3478231,Twickenham Green,The Hare And The Moon,Lidl
75f1770d0733ede2d894ddf3e406152e,51.4990653,0.0273978,Thames Barrier Park,The Clubhouse at Royal Wharf,ALDI
d1629f868cbdbb7b1e237936a69e660b,51.5081352,-0.0665684,Potters Fields Park,Third Space City,Waitrose & Partners
4c91fd3c2bb91aac4523925d36575aea,51.5073703,-0.1471838,Hyde Park Winter Wonderland,The Lanesborough,Marks and Spencer
b4ec00ae5767c796bba0ee31c9ac3e0c,51.5647837,-0.1074692,Finsbury Park,Sobell Leisure Centre,Tesco Superstore
f3f5b4a1c267df623d2cc71ac5d67f1d,51.5444708,-0.1668282,Primrose Hill,Swiss Cottage Leisure Centre,Waitrose & Partners
29e313d5014cd19515e52d448dec6b0b,51.4805059,-0.122688,Kennington Park,PureGym London Lambeth,Sainsbury's
1f1f3bb8728ef2afec603d6efd2e6496,51.4736624,-0.1147529,Myatt's Fields Park,PureGym London Oval,Lidl
74c4f6f17255c84ec2c1abe751b843e6,51.5305504,-0.2201631,Ladbroke Hall,Moberly Sports Centre,Sainsbury's
1b1bb625421d90a2fb35ce2d9cd9048c,51.50177249999999,-0.0221552,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
0b8e4dd09bf59e6543e593fec15b853f,51.5408038,-0.1777755,Alexandra Road Park,Swiss Cottage Leisure Centre,Waitrose & Partners
25e53e44fe47ea9a185767a22cd0514a,51.5169209,-0.2654358,North Acton Playing Fields,Club Des Sports,Tesco Express
c361393f35a235f390f9c3096979e963,51.4402203,-0.1707313,Fishponds Playing Field,Fitness First,bp
010b8436261190d0947b84c55bf7da14,51.5042182,-0.0250777,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
045bcdabdf8dbb2a858b862d798ec4e4,51.4710085,-0.1774576,No park,Harbour Clubs Chelsea,Sainsbury's
5a448c5a935c2a0ceec647b9dc23acda,49.205031,-122.8342661,Bonaccord Creek Park,No gym,No shop
d1dad23ba910c6f360f2dde39a76e235,51.5539942,-0.053797,Hackney Downs Park,BLOK Clapton,Tesco Superstore
858dc8dd32d274f541a03aec81287f50,-37.0508787,174.6113002,Orua Bay Beach Motor Camp,No gym,No shop
ba63606fa8ca3acb8b1861aae5ab9070,51.4249928,-0.165374,Fishponds Playing Field,Tooting Leisure Centre,Sainsbury's
2bea76cdb61bb9d813a8102c0d29b0e4,51.4812263,-0.0350203,Deptford Park,Wavelengths Leisure Centre,Sainsbury's
8738cf10f3f086f854678d0d9305ac60,51.6450721,-0.066307,Bush Hill Park,Southbury Leisure Centre,Tesco Superstore
692af926c3d49a4becb6f0c30bcec294,51.6320893,-0.0562,Jubilee Park,The Gym Group London Edmonton Green,Home Bargains
2458b1d1fc7dba6a2d15e06a29453267,51.5228324,-0.0492387,Mile End Park,The Gym Group London Stepney Green,Sainsbury's
2458b1d1fc7dba6a2d15e06a29453267,51.5228324,-0.0492387,Mile End Park,The Gym Group London Stepney Green,Sainsbury's
98837a3b2b1a2bf722a0b0edde8ccb03,51.4931405,-0.2320917,Ravenscourt Park,PureGym London Hammersmith Palais,Tesco Superstore
20375110cae850bf4545e73e22b0afc6,51.5011603,-0.0712076,Potters Fields Park,Third Space Tower Bridge,Waitrose & Partners
b699116e2f9824bb34cb151aa651d891,51.50681669999999,-0.0045319,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
5b96ce8e79e3af4626a46a13850d6b53,51.5015927,-0.0222067,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
067a2fc9dd24688ca9739363e92c6300,51.601633,-0.193361,Victoria Park,PureGym London Finchley,Tesco Superstore
c42a8ee71b644b50eb2bcfefde2d15b3,51.5627348,-0.1384563,Waterlow Park,Archway Leisure Centre,ALDI
0b5ac2bb915860baad43c10a05d41bc2,51.53211630000001,-0.2433689,Tubbs Road Pocket Park,Hybrid FMA,Tesco Superstore
0f516f27f57ce3d902ac60b05c560994,51.5459401,0.0151336,West Ham Park,Atherton Leisure Centre,Morrisons
2342cdde19047bb5b3a1bc5287b21ce2,51.4814666,-0.1481072,Battersea Park,Pestana Chelsea Bridge Hotel & Spa,Waitrose & Partners
2d43244de696d8e850a578249fca8e2f,51.5133907,-0.1945219,Diana Memorial Playground,QUEENS skate dine bowl,Waitrose & Partners
f62e02cf1694911e4315fc240ebc06e1,51.6450721,-0.066307,Bush Hill Park,Southbury Leisure Centre,Tesco Superstore
11cdfa8fadc865295aaecbd2153d3f8c,51.5126143,-0.1785178,Kensington Gardens,Royal Lancaster London,Waitrose & Partners
b791316c2c0e26e3a750c02cb6ad285e,51.5003041,0.0277331,Thames Barrier Park,Talent Central Beginner Gymnastics Gym,Sainsbury's Local
cccde2dc2e4d943e7654f8798cf71781,51.5345978,-0.1676324,The Regent's Park,Swiss Cottage Leisure Centre,Tesco Express
2d9754eec8b0e05659678fa38f60c1e7,51.5648334,-0.2233797,Claremont Park,The Gym Group London Staples Corner,Wing Yip Superstore Cricklewood
cc8db99f3aba60ed333c0c3264c9859c,51.4653972,-0.1290355,Larkhall Park,Substation Brixton,Tesco Superstore
792ce65a2c017e90338cff8b1a9f0787,51.5216023,-0.1088553,Coram's Fields,Gymbox Farringdon,Sainsbury's
73345ffff5fbf4f243d9d302d68b24c3,51.5010937,-0.0172591,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
e7c53cf15b60562a47daa537b8b5bcca,51.4664471,-0.3409681,Inwood Park,Isleworth Leisure Centre and Library,Tesco Extra
c65db42816577ab34952576e64b6f87e,51.5471,-0.2365183,Roundwood Park,Willesden Sports Centre,Sainsbury's
fe5f30169a651a4738267f6bf2fca5b5,51.5410784,-0.0074325,Queen Elizabeth Olympic Park,Copper Box Arena,Morrisons
d9fb934177893805f941a1ace46e7ce4,51.4820728,-0.1302477,Vauxhall City Farm,Third Space Battersea,Sainsbury's
fdeb9202eac2a55839ca3dc5dfb05f81,51.4391804,-0.1490959,Tooting Commons,Tooting Bec Athletics Track & Gym,Waitrose & Partners
a99f1da8785a3c528e2bd5f4b6fdb8f9,51.5572475,-0.0699405,Hackney Downs Park,Yogahome,Whole Foods Market
58762f6eb33f1cb2bed3aa1bf83f7400,51.5572475,-0.0699405,Hackney Downs Park,Yogahome,Whole Foods Market
3ccb77d5bdc762984a8aa3e4bc873bdc,51.5486616,-0.1726506,No park,Swiss Cottage Leisure Centre,Waitrose & Partners
70db1c935e39cabbf9a7f67c9aac2592,51.4742449,-0.1359117,Larkhall Park,Third Space Battersea,Sainsbury's
bdef9d2532e3dd76a48b2bc7e574e762,51.4453781,-0.3353847,Twickenham Green,PureGym London Twickenham,Waitrose & Partners
81d42df58526aa8713f401ee70d3b591,51.53086709999999,-0.058421,Haggerston Park,Fightzone London,Tesco Express
778e91a29b83eb70143890179e8064c8,51.4769376,-0.2096609,Fulham Palace,Virgin Active,Waitrose & Partners
a6523bf78285371bae2d31558e0f2a55,51.5219646,-0.2579473,North Acton Playing Fields,iGym London,T.K.Trading
acda95950d0ff8373ad5b305b592250a,51.5219646,-0.2579473,North Acton Playing Fields,iGym London,T.K.Trading
a9a12f9675ce3a2ffe8349b30b11ebe3,51.5849026,-0.214967,Hendon Park,Nuffield Health Hendon Fitness & Wellbeing Gym,Waitrose & Partners
f98b44f92cb8e3acddb3c46eba41763d,51.5145545,-0.1594992,Hyde Park,The Marylebone Hotel,Marks and Spencer
dbb24f980dd878e7950c7b735634c618,51.5211195,-0.1570604,Queen Mary's Rose Gardens,The Marylebone Hotel,Marks and Spencer
409238d7663876f3859076da9066161f,51.5294637,-0.0964292,Regent’s Canal Walk,Finsbury Leisure Centre,ALDI
3f7261ff29bd9034c9027f19e41ad7cd,51.5232708,-0.1382555,Russell Square,The Marylebone Hotel,Marks and Spencer
d4e9a29c1819b45c46fcf793a2f0d3ea,51.5220429,-0.1669848,No park,Holmes Hotel London,ALDI
9e68a0ea0e3188d19d5541bf9bbb4cb6,51.4946512,-0.2407673,Ravenscourt Park,The Hogarth Health Club,Lidl
87fb1038da21075fa3b658f6e27639c9,51.5183927,-0.1626573,No park,The Marylebone Hotel,Marks and Spencer
0b87e54de7186f40b70b1b347aa201a6,51.5148514,-0.1676883,Hyde Park,Royal Lancaster London,Marks and Spencer
8f9e0ac4b0e043bad4c8f4538c5f4e9a,51.5162249,-0.1499442,Grosvenor Square,The Marylebone Hotel,Marks and Spencer
00e974b271c962fe89f63805647326b9,51.523472,-0.1566255,Queen Mary's Rose Gardens,The Marylebone Hotel,Waitrose & Partners
cfe44e5f2bf1219542e6827d4ce4921b,51.523472,-0.1566255,Queen Mary's Rose Gardens,The Marylebone Hotel,Waitrose & Partners
b6cb1c45fe5bf03ab9b637689d909626,51.5309165,-0.1766547,Paddington Recreation Ground,Paddington Recreation Ground,ALDI
11987bafb4c1b3b326a11b4430ae3a0f,51.4322751,-0.0434933,Mayow Park,Forest Hill Pools,Sainsbury's
fa4411ad228adc94e39ba2712e031149,51.5189494,0.0132,Memorial Recreation Ground,The Gym Group London Canning Town,Morrisons
0d95922673098c61365006aca15a4a25,51.5120022,0.0055131,Keir Hardie Recreation Ground,PureGym London East India Dock,Morrisons
d372e0a5679503222db2a059638e17f4,51.4946512,-0.2407673,Ravenscourt Park,The Hogarth Health Club,Lidl
dc29f3dc0f4612cfd619e7681549171b,51.497132,-0.099149,Elephant Park,Gymbox Elephant & Castle,Sainsbury's
868e0b2b415aa62b58be1dfd7457404f,51.5037101,-0.0937472,No park,London Bridge Hotel,Waitrose & Partners
9933c15fd5c78cc42b6b750fd464c52f,51.5037101,-0.0937472,No park,London Bridge Hotel,Waitrose & Partners
c8700b280ac89d9a6e251be08e23c25f,51.3592429,-0.1968606,Overton Park,PureGym Sutton Times Square,Asda Sutton Superstore
3aba62752a0f216efc73ded16844ec3a,51.6035245,-0.1978154,Victoria Park,Virgin Active,Tesco Superstore
b3f6af05b34bd90e5745c7a6ff8daf67,51.4946512,-0.2407673,Ravenscourt Park,The Hogarth Health Club,Lidl
c793db93410b4667b50c8b84d50ee943,51.50817079999999,-0.1261651,St James's Park,Third Space Soho,Whole Foods Market
ef671178175bb7538c6c080983ae7092,51.5814299,-0.0995315,Chestnuts Park,The Gym Group London Harringay,Sainsbury's
9c6e2ea001efa700b3dbe5925b2892d9,51.5341685,-0.1364937,"Camley Street Natural Park, London Wildlife Trust",Samsung KX,Sainsbury's
f9df3b91b007053e553c657bf824cb38,51.5295521,-0.1115933,Coram's Fields,Virgin Active,Tesco Express
4d0ece610b2c6d8a12684e5a962d5766,51.526308,-0.1058481,Coram's Fields,Finsbury Leisure Centre,Sainsbury's
1bb0b8097296b81ebf9835cd360b55de,51.5295521,-0.1115933,Coram's Fields,Virgin Active,Tesco Express
74c4f6f17255c84ec2c1abe751b843e6,51.5305504,-0.2201631,Ladbroke Hall,Moberly Sports Centre,Sainsbury's
50f7d6834e1e48f24ccead6e91978963,51.513932,-0.1222102,Russell Square,Oasis Sports Centre,Tesco Express
2d10d33d9f12657963839179c2b9df08,51.6548713,-0.0789754,Town Park,Nuffield Health Enfield Fitness & Wellbeing Gym,Tesco Superstore
8d5e407b1e0d49a989f7067aa6a14bb4,51.5600722,-0.1723749,Hampstead Heath,UCS Active,M&S Simply Food
7bf9d82b2a979f644c48fd033c2de2cd,51.5457563,-0.0248443,Queen Elizabeth Olympic Park,Copper Box Arena,Sainsbury's Local
9f20ff03be562c9e57d317b1697aaad4,51.480079,-0.194504,Eel Brook Common,David Lloyd Fulham,Waitrose & Partners
bf4a140ae3fb7959d8a3031d7b471185,51.6089329,-0.0989943,Tottenhall Recreation Ground,New River Leisure Centre,TFC Supermarkets Palmers Green
362df749144dfb1eb8860ee878a62718,51.6002461,-0.0255615,Lloyd Park,Better Gym Walthamstow Stadium,Sainsbury's
d87f114faf5e6a05e7fc65d731dca8c5,51.4327443,0.022974,Chinbrook Meadows,Bannatyne Health Club Grove Park,Tesco Esso Express
9745f145d8bdf876d0980bb28187f64e,51.48663939999999,-0.1355895,Power Station Park,Park Plaza Victoria London,Sainsbury's
67a1ed9439f62ebeb568b52620b0a397,51.486631,-0.1355595,Power Station Park,Park Plaza Victoria London,Sainsbury's
55651668656cd7a2cefb6147797fddfa,51.5678967,-0.0956974,Clissold Park,West Reservoir Centre,ALDI
2ca73069bd447e78c3450748c0ef61f0,51.501091,-0.0242746,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
0dbb08f58a22b46bd2a3d8778803675c,51.4431574,-0.166102,No park,Balham Leisure Centre,Sainsbury's
6b42c9da8b722038559426855fd1f9d7,51.4987936,-0.1926414,Holland Park,David Lloyd Kensington,Tesco Superstore
61265ec09eaac921c02a8f354c0b5e22,51.5829931,-0.0656457999999999,Markfield Park,Tottenham Green Leisure Centre,Tesco Superstore
7ac6baa57d1c40afb8cb566ce9715b19,51.5320633,-0.0770201,Museum of the Home,Britannia Leisure Centre,Tesco Express
7bd74381390ebc95d0ad164b721c0efb,51.6297927,-0.1005709,Firs Farm Wetlands Park & Playing Fields,MoreYoga,Sainsbury's
0516640a68119f1f159690d0515f6127,51.4917972,-0.1642039,Chelsea Physic Garden,KXU,Marks and Spencer
8406d8f7dda00deb784ef19115282045,51.4725538,-0.2399388,WWT London Wetland Centre,Re:Form Pilates London - Reformer Pilates Studio,M&S Foodhall
b7f6847f4e8b5829d202aed668b62241,51.4646378,-0.169492,No park,Latchmere Leisure Centre,Asda Clapham Junction Superstore
e7ce44f19408ffa2c60b30d981b3d45c,51.5094663,-0.023331,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
0e0f2fbc7266e84bc22a710066131e37,51.4646378,-0.169492,No park,Latchmere Leisure Centre,Asda Clapham Junction Superstore
be2bf55394408c8c6af24f96df66dfee,51.5266254,-0.0861411,Barbican Conservatory,Britannia Leisure Centre,Marks and Spencer
43e6fb01e26e5315a1b7e52c4bcdb511,51.5365379,-0.1108886,Regent’s Canal Walk,Third Space Islington,Sainsbury's
751ebe28ec246635081179e4cb38a533,51.449883,-0.0405409,Blythe Hill Fields,XCELERATE GYM Forest Hill,Sainsbury's Local
893302268a9ffe2bfd98355d957081fb,51.5144803,-0.1898553,Diana Memorial Playground,QUEENS skate dine bowl,Waitrose & Partners
5c259e409a43cb6c7ed5b1f80101422c,51.48765359999999,-0.2923442,Elizabeth Gate into Kew Gardens,"Energie Fitness Brentford-Prices from £14.99 per month! Use promo code ""HALFPRICE""",Sainsbury's Local
de2549fdf4e95050208586657fefd404,51.5507667,-0.2058743,Kilburn Grange Park,David Lloyd Cricklewood Lane,Little Waitrose & Partners
50004bc6cb379c2af5cbd8fc2e907230,51.4497739,-0.1419105,Tooting Bec Common,Reformer Collective Balham,Waitrose & Partners
b72f7d4881eb22db43a90c4b103a8a17,51.61754579999999,-0.2197874,Bittacy Hill Park,The Mill Gym and Studio,No shop
fd4d32c6e708ef09c916ec55b199feb9,51.490441,0.0677011,No park,Waterfront Leisure Centre,Tesco Extra
9c41b81fb3e840701e7867a2f1dc9d18,51.5686873,-0.1188141,Parkland Walk,Islington Boxing Club,Tesco Superstore
5c895f2bf06bc24e31138999bc04e03f,51.5686873,-0.1188141,Parkland Walk,Islington Boxing Club,Tesco Superstore
2fe5dfb34c58951d366a82a6a75b7251,51.4930658,-0.0223089,Mudchute Park and Farm,Nuffield Health Baltimore Wharf Fitness & Wellbeing Gym,Asda Isle of Dogs Superstore
297870718f67127dc5fb275dea233664,51.4653154,-0.0804165,Ruskin Park,Oru Dulwich: Coworking + Cafe + Yoga,Sainsbury's
2179f58512c5aabc5f447eef50a1fca6,51.5540265,-0.2195086,"Gladstone Park, South",David Lloyd Cricklewood Lane,Lidl
abaed31b4f3fc3b773a23ea5561ecc8e,51.518186,-0.22061,Kensington Memorial Park,Westway Sports & Fitness Centre,Sainsbury's
9dbf8d5ea218734456b6ff5b8c696b87,51.5118668,-0.2224002,Kensington Memorial Park,Westway Sports & Fitness Centre,Lidl
051108f82ec94368f4bc562c9f4c94e5,51.3821175,-0.155908,Beddington Farmlands,Company X,Lidl
68bc1f6de17d870b2bbe5e2cf5cbb7a6,51.4299598,-0.1587909,Fishponds Playing Field,Tooting Bec Athletics Track & Gym,Sainsbury's
2c32fbb754e168c8bd0b1fe338fdef80,51.3549069,-0.2007375,Overton Park,Welcome Gym Sutton,Morrisons
46f9e97c6a86923b72475e18a685e960,51.5145337,-0.1563171,Hyde Park,The Marylebone Hotel,Marks and Spencer
fa9aa3f045d2487ce4b4dbd872427000,51.4929704,-0.1843899,No park,David Lloyd Kensington,Sainsbury's
8d6192ce6bb753a0e043b4a5cc72c957,51.61754579999999,-0.2197874,Bittacy Hill Park,The Mill Gym and Studio,No shop
9c341be77b2d1279e40ca8fa47bcb796,51.4267447,-0.1552126,No park,Tooting Bec Athletics Track & Gym,Sainsbury's
ce37580e197dab492c61b23a4824fcf0,51.550277,0.0075733,Drapers Field Recreation Ground,Atherton Leisure Centre,Morrisons
70eb29e3222157cabd07f9e0bca20a9b,51.5042182,-0.0250777,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
f969217644d15556f95e4d48aec247b4,51.5141947,-0.0435854,King Edward Memorial Park,Mile End Park Leisure Centre and Stadium,Asda Stepney Green Supermarket
9cb75aa45d21071cc9afcd0c238e5f51,51.5687067,-0.1942605,The Hill Garden and Pergola,Six Physio Finchley Rd,Sainsbury's
a6d9105844a20168022d95e61c899f0a,51.4926839,-0.2667843,Turnham Green,Virgin Active,Sainsbury's
5e55b355617ad96599788682eb1162f0,51.6445559,-0.0655965999999999,Bush Hill Park,Southbury Leisure Centre,Sainsbury's
66e87c444178ec4524df05acb52089c8,51.5189256,-0.1730681,Italian Gardens,Royal Lancaster London,ALDI
07ae89ae39e810f2a34a8afd010c3068,51.5161528,-0.2099932,Kensington Memorial Park,Westway Sports & Fitness Centre,Poundland
5bbea440c0fe3f0c3070d41663de1d40,51.5028723,-0.0144318,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
3dbd39324a778a8c7453a98f37858cf5,51.5000013,-0.0264994,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
9b2e60f446f00ac9acabc9805b68bdb8,51.5082669,-0.1485397,Hyde Park Winter Wonderland,The Lanesborough,Marks and Spencer
00082048879aed747854217532714b2e,51.4856303,-0.1734447,Chelsea Physic Garden,MAD Chelsea,Marks and Spencer
9b37f613dfb4e52d2fe106d19c4660e8,51.4938679,-0.1287199,Garden Museum,Park Plaza London Riverbank,Sainsbury's
9ca3545913efd7d051c613c690329e7d,51.5028723,-0.0144318,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
1a181e6923076bace7e5781d8d235bdf,51.50305549999999,-0.0735483,St Dunstan in the East Church Garden,Third Space City,Waitrose & Partners
4af6bdb81e07b2d374a3b746dfa66110,51.4954443,0.0822479,Dial Arch Square,PureGym London Woolwich,Tesco Express
5eb209d269e67619553cbac83034e62e,51.5635169,-0.081243,Clissold Park,Clissold Leisure Centre,Morrisons
0589ca5b9f31ceff0b784e23e6158df9,51.4672008,-0.0908365,Ruskin Park,Camberwell Leisure Centre,Sainsbury's
c56f4a55f60b694748a036f43a59ba45,51.57212699999999,-0.2205785,Claremont Park,The Gym Group London Staples Corner,Wing Yip Superstore Cricklewood
17ce36993b42141980b391ecf47a9630,51.5146096,-0.0687516,The Garden at 120,Third Space City,Waitrose & Partners
8d369c6b5085f4078bbeb7bd5033c07f,51.5290729,-0.0959192,Regent’s Canal Walk,Finsbury Leisure Centre,ALDI
b1f2a2c103aaa106a9f0841c78f460b7,51.565687,-0.1228232,Whittington Park,Archway Leisure Centre,Morrisons
e325948a1c00e9fbfc978b6243497b9c,51.4205659,-0.2187447,Cannizaro Park,Virgin Active,Morrisons
56723f467c641295eba685ddb949e99f,51.4844216,-0.1756844,Chelsea Physic Garden,MAD Chelsea,Marks and Spencer
204418dd1edb1d9952ba304dc1633a2d,51.5023211,-0.0127598,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
508275a1269a76d562dd9e1ed081c8a8,51.6268743,-0.1401593,New Southgate Recreation Ground Pavilion,Parkwood Flats,Tesco Express
de2484658798fe33eb459d83c8209e79,51.4677561,-0.0539676,Telegraph Hill Upper Park,Yogarise Peckham - Yoga & Reformer Pilates classes,Sainsbury's Local
b3ea323b507206acd3a82628b7cd226d,51.5490152,-0.2257589,"Gladstone Park, South",Nuffield Health Brondesbury Park Fitness & Wellbeing Gym,Sainsbury's
2fe6a0eeede5c6a6f4462223436a6288,51.50252810000001,-0.0975028,No park,London Bridge Hotel,Waitrose & Partners
40fc72a699624737efb3fc7b03d5624a,51.5707828,-0.2235054,Claremont Park,The Gym Group London Staples Corner,Wing Yip Superstore Cricklewood
d73e28bffceab264a715a39a3bc0a5c1,51.5292902,-0.0966497,Regent’s Canal Walk,Finsbury Leisure Centre,ALDI
cf791b0d52a107d4144f4b3503260d5b,51.4539384,-0.2997198,Richmond Green,Third Space Richmond,Waitrose & Partners
3cba5c736451dafd5b25d82631d79667,51.4822329,-0.1281904,Vauxhall City Farm,PureGym London Lambeth,Sainsbury's
